x1,y1,z1,x2,y2,z2
-45.2389,-234.232,149.604,-45.2389,-234.232,119.604
-45.2389,-234.232,149.604,-45.2389,-234.232,179.604
-45.2389,-234.232,149.604,-45.2389,-204.232,149.604
-45.2389,-234.232,149.604,-15.2389,-234.232,149.604
-45.2389,-234.232,179.604,-75.2389,-234.232,179.604
-45.2389,-234.232,179.604,-45.2389,-264.232,179.604
-45.2389,-234.232,179.604,-45.2389,-234.232,149.604
-45.2389,-234.232,179.604,-45.2389,-234.232,209.604
-45.2389,-234.232,179.604,-45.2389,-204.232,179.604
-45.2389,-234.232,179.604,-15.2389,-234.232,179.604
-45.2389,-234.232,209.604,-75.2389,-234.232,209.604
-45.2389,-234.232,209.604,-45.2389,-264.232,209.604
-45.2389,-234.232,209.604,-45.2389,-234.232,179.604
-45.2389,-234.232,209.604,-45.2389,-204.232,209.604
-45.2389,-234.232,209.604,-15.2389,-234.232,209.604
-45.2389,-204.232,-0.396395,-75.2389,-204.232,-0.396395
-45.2389,-204.232,-0.396395,-45.2389,-234.232,-0.396395
-45.2389,-204.232,-0.396395,-45.2389,-174.232,-0.396395
-45.2389,-204.232,-0.396395,-15.2389,-204.232,-0.396395
-45.2389,-204.232,89.6036,-75.2389,-204.232,89.6036
-45.2389,-204.232,89.6036,-45.2389,-234.232,89.6036
-45.2389,-204.232,89.6036,-45.2389,-204.232,119.604
-45.2389,-204.232,89.6036,-45.2389,-174.232,89.6036
-45.2389,-204.232,89.6036,-15.2389,-204.232,89.6036
-45.2389,-204.232,119.604,-75.2389,-204.232,119.604
-45.2389,-204.232,119.604,-45.2389,-234.232,119.604
-45.2389,-204.232,119.604,-45.2389,-204.232,89.6036
-45.2389,-204.232,119.604,-45.2389,-204.232,149.604
-45.2389,-204.232,119.604,-45.2389,-174.232,119.604
-45.2389,-204.232,119.604,-15.2389,-204.232,119.604
-45.2389,-204.232,149.604,-75.2389,-204.232,149.604
-45.2389,-204.232,149.604,-45.2389,-234.232,149.604
-45.2389,-204.232,149.604,-45.2389,-204.232,119.604
-45.2389,-204.232,149.604,-45.2389,-204.232,179.604
-45.2389,-204.232,149.604,-45.2389,-174.232,149.604
-45.2389,-204.232,149.604,-15.2389,-204.232,149.604
-45.2389,-204.232,179.604,-75.2389,-204.232,179.604
-45.2389,-204.232,179.604,-45.2389,-234.232,179.604
-45.2389,-204.232,179.604,-45.2389,-204.232,149.604
-45.2389,-204.232,179.604,-45.2389,-204.232,209.604
-45.2389,-204.232,179.604,-45.2389,-174.232,179.604
-45.2389,-204.232,179.604,-15.2389,-204.232,179.604
-45.2389,-204.232,209.604,-75.2389,-204.232,209.604
-45.2389,-204.232,209.604,-45.2389,-234.232,209.604
-45.2389,-204.232,209.604,-45.2389,-204.232,179.604
-45.2389,-204.232,209.604,-45.2389,-174.232,209.604
-45.2389,-204.232,209.604,-15.2389,-204.232,209.604
-45.2389,-174.232,-0.396395,-75.2389,-174.232,-0.396395
-45.2389,-174.232,-0.396395,-45.2389,-204.232,-0.396395
-45.2389,-174.232,-0.396395,-45.2389,-144.232,-0.396395
-45.2389,-174.232,-0.396395,-15.2389,-174.232,-0.396395
-45.2389,-174.232,89.6036,-45.2389,-204.232,89.6036
-45.2389,-174.232,89.6036,-45.2389,-174.232,119.604
-45.2389,-174.232,89.6036,-45.2389,-144.232,89.6036
-45.2389,-174.232,89.6036,-15.2389,-174.232,89.6036
-45.2389,-174.232,119.604,-45.2389,-204.232,119.604
-45.2389,-174.232,119.604,-45.2389,-174.232,89.6036
-45.2389,-174.232,119.604,-45.2389,-174.232,149.604
-45.2389,-174.232,119.604,-45.2389,-144.232,119.604
-45.2389,-174.232,119.604,-15.2389,-174.232,119.604
-45.2389,-174.232,149.604,-45.2389,-204.232,149.604
-45.2389,-174.232,149.604,-45.2389,-174.232,119.604
-45.2389,-174.232,149.604,-45.2389,-174.232,179.604
-45.2389,-174.232,149.604,-45.2389,-144.232,149.604
-45.2389,-174.232,149.604,-15.2389,-174.232,149.604
-45.2389,-174.232,179.604,-75.2389,-174.232,179.604
-45.2389,-174.232,179.604,-45.2389,-204.232,179.604
-45.2389,-174.232,179.604,-45.2389,-174.232,149.604
-45.2389,-174.232,179.604,-45.2389,-174.232,209.604
-45.2389,-174.232,179.604,-45.2389,-144.232,179.604
-45.2389,-174.232,179.604,-15.2389,-174.232,179.604
-45.2389,-174.232,209.604,-75.2389,-174.232,209.604
-45.2389,-174.232,209.604,-45.2389,-204.232,209.604
-45.2389,-174.232,209.604,-45.2389,-174.232,179.604
-45.2389,-174.232,209.604,-45.2389,-144.232,209.604
-45.2389,-174.232,209.604,-15.2389,-174.232,209.604
-45.2389,-144.232,-0.396395,-75.2389,-144.232,-0.396395
-45.2389,-144.232,-0.396395,-45.2389,-174.232,-0.396395
-45.2389,-144.232,-0.396395,-45.2389,-114.232,-0.396395
-45.2389,-144.232,-0.396395,-15.2389,-144.232,-0.396395
-45.2389,-144.232,89.6036,-45.2389,-174.232,89.6036
-45.2389,-144.232,89.6036,-45.2389,-144.232,119.604
-45.2389,-144.232,89.6036,-45.2389,-114.232,89.6036
-45.2389,-144.232,89.6036,-15.2389,-144.232,89.6036
-45.2389,-144.232,119.604,-45.2389,-174.232,119.604
-45.2389,-144.232,119.604,-45.2389,-144.232,89.6036
-45.2389,-144.232,119.604,-45.2389,-144.232,149.604
-45.2389,-144.232,119.604,-45.2389,-114.232,119.604
-45.2389,-144.232,119.604,-15.2389,-144.232,119.604
-45.2389,-144.232,149.604,-45.2389,-174.232,149.604
-45.2389,-144.232,149.604,-45.2389,-144.232,119.604
-45.2389,-144.232,149.604,-45.2389,-144.232,179.604
-45.2389,-144.232,149.604,-45.2389,-114.232,149.604
-45.2389,-144.232,149.604,-15.2389,-144.232,149.604
-45.2389,-144.232,179.604,-75.2389,-144.232,179.604
-45.2389,-144.232,179.604,-45.2389,-174.232,179.604
-45.2389,-144.232,179.604,-45.2389,-144.232,149.604
-45.2389,-144.232,179.604,-45.2389,-144.232,209.604
-45.2389,-144.232,179.604,-45.2389,-114.232,179.604
-45.2389,-144.232,179.604,-15.2389,-144.232,179.604
-45.2389,-144.232,209.604,-75.2389,-144.232,209.604
-45.2389,-144.232,209.604,-45.2389,-174.232,209.604
-45.2389,-144.232,209.604,-45.2389,-144.232,179.604
-45.2389,-144.232,209.604,-45.2389,-114.232,209.604
-45.2389,-144.232,209.604,-15.2389,-144.232,209.604
-45.2389,-114.232,-0.396395,-75.2389,-114.232,-0.396395
-45.2389,-114.232,-0.396395,-45.2389,-144.232,-0.396395
-45.2389,-114.232,-0.396395,-45.2389,-114.232,29.6036
-45.2389,-114.232,-0.396395,-45.2389,-84.2315,-0.396395
-45.2389,-114.232,-0.396395,-15.2389,-114.232,-0.396395
-45.2389,-114.232,29.6036,-75.2389,-114.232,29.6036
-45.2389,-114.232,29.6036,-45.2389,-114.232,-0.396395
-45.2389,-114.232,29.6036,-45.2389,-114.232,59.6036
-45.2389,-114.232,29.6036,-15.2389,-114.232,29.6036
-45.2389,-114.232,59.6036,-75.2389,-114.232,59.6036
-45.2389,-114.232,59.6036,-45.2389,-114.232,29.6036
-45.2389,-114.232,59.6036,-45.2389,-114.232,89.6036
-45.2389,-114.232,59.6036,-15.2389,-114.232,59.6036
-45.2389,-114.232,89.6036,-75.2389,-114.232,89.6036
-45.2389,-114.232,89.6036,-45.2389,-144.232,89.6036
-45.2389,-114.232,89.6036,-45.2389,-114.232,59.6036
-45.2389,-114.232,89.6036,-45.2389,-114.232,119.604
-45.2389,-114.232,89.6036,-15.2389,-114.232,89.6036
-45.2389,-114.232,119.604,-75.2389,-114.232,119.604
-45.2389,-114.232,119.604,-45.2389,-144.232,119.604
-45.2389,-114.232,119.604,-45.2389,-114.232,89.6036
-45.2389,-114.232,119.604,-45.2389,-114.232,149.604
-45.2389,-114.232,119.604,-45.2389,-84.2315,119.604
-45.2389,-114.232,119.604,-15.2389,-114.232,119.604
-45.2389,-114.232,149.604,-75.2389,-114.232,149.604
-45.2389,-114.232,149.604,-45.2389,-144.232,149.604
-45.2389,-114.232,149.604,-45.2389,-114.232,119.604
-45.2389,-114.232,149.604,-45.2389,-114.232,179.604
-45.2389,-114.232,149.604,-45.2389,-84.2315,149.604
-45.2389,-114.232,149.604,-15.2389,-114.232,149.604
-45.2389,-114.232,179.604,-75.2389,-114.232,179.604
-45.2389,-114.232,179.604,-45.2389,-144.232,179.604
-45.2389,-114.232,179.604,-45.2389,-114.232,149.604
-45.2389,-114.232,179.604,-45.2389,-114.232,209.604
-45.2389,-114.232,179.604,-45.2389,-84.2315,179.604
-45.2389,-114.232,179.604,-15.2389,-114.232,179.604
-45.2389,-114.232,209.604,-75.2389,-114.232,209.604
-45.2389,-114.232,209.604,-45.2389,-144.232,209.604
-45.2389,-114.232,209.604,-45.2389,-114.232,179.604
-45.2389,-114.232,209.604,-45.2389,-84.2315,209.604
-45.2389,-114.232,209.604,-15.2389,-114.232,209.604
-45.2389,-84.2315,-0.396395,-75.2389,-84.2315,-0.396395
-45.2389,-84.2315,-0.396395,-45.2389,-114.232,-0.396395
-45.2389,-84.2315,-0.396395,-45.2389,-54.2315,-0.396395
-45.2389,-84.2315,-0.396395,-15.2389,-84.2315,-0.396395
-45.2389,-84.2315,119.604,-75.2389,-84.2315,119.604
-45.2389,-84.2315,119.604,-45.2389,-114.232,119.604
-45.2389,-84.2315,119.604,-45.2389,-84.2315,149.604
-45.2389,-84.2315,119.604,-45.2389,-54.2315,119.604
-45.2389,-84.2315,119.604,-15.2389,-84.2315,119.604
-45.2389,-84.2315,149.604,-75.2389,-84.2315,149.604
-45.2389,-84.2315,149.604,-45.2389,-114.232,149.604
-45.2389,-84.2315,149.604,-45.2389,-84.2315,119.604
-45.2389,-84.2315,149.604,-45.2389,-84.2315,179.604
-45.2389,-84.2315,149.604,-45.2389,-54.2315,149.604
-45.2389,-84.2315,149.604,-15.2389,-84.2315,149.604
-45.2389,-84.2315,179.604,-75.2389,-84.2315,179.604
-45.2389,-84.2315,179.604,-45.2389,-114.232,179.604
-45.2389,-84.2315,179.604,-45.2389,-84.2315,149.604
-45.2389,-84.2315,179.604,-45.2389,-84.2315,209.604
-45.2389,-84.2315,179.604,-45.2389,-54.2315,179.604
-45.2389,-84.2315,179.604,-15.2389,-84.2315,179.604
-45.2389,-84.2315,209.604,-75.2389,-84.2315,209.604
-45.2389,-84.2315,209.604,-45.2389,-114.232,209.604
-45.2389,-84.2315,209.604,-45.2389,-84.2315,179.604
-45.2389,-84.2315,209.604,-45.2389,-54.2315,209.604
-45.2389,-84.2315,209.604,-15.2389,-84.2315,209.604
-45.2389,-54.2315,-0.396395,-75.2389,-54.2315,-0.396395
-45.2389,-54.2315,-0.396395,-45.2389,-84.2315,-0.396395
-45.2389,-54.2315,-0.396395,-45.2389,-54.2315,29.6036
-45.2389,-54.2315,-0.396395,-45.2389,-24.2315,-0.396395
-45.2389,-54.2315,-0.396395,-15.2389,-54.2315,-0.396395
-45.2389,-54.2315,29.6036,-75.2389,-54.2315,29.6036
-45.2389,-54.2315,29.6036,-45.2389,-54.2315,-0.396395
-45.2389,-54.2315,29.6036,-45.2389,-54.2315,59.6036
-45.2389,-54.2315,29.6036,-45.2389,-24.2315,29.6036
-45.2389,-54.2315,59.6036,-75.2389,-54.2315,59.6036
-45.2389,-54.2315,59.6036,-45.2389,-54.2315,29.6036
-45.2389,-54.2315,59.6036,-45.2389,-54.2315,89.6036
-45.2389,-54.2315,59.6036,-45.2389,-24.2315,59.6036
-45.2389,-54.2315,89.6036,-75.2389,-54.2315,89.6036
-45.2389,-54.2315,89.6036,-45.2389,-54.2315,59.6036
-45.2389,-54.2315,89.6036,-45.2389,-54.2315,119.604
-45.2389,-54.2315,89.6036,-45.2389,-24.2315,89.6036
-45.2389,-54.2315,119.604,-75.2389,-54.2315,119.604
-45.2389,-54.2315,119.604,-45.2389,-84.2315,119.604
-45.2389,-54.2315,119.604,-45.2389,-54.2315,89.6036
-45.2389,-54.2315,119.604,-45.2389,-54.2315,149.604
-45.2389,-54.2315,119.604,-45.2389,-24.2315,119.604
-45.2389,-54.2315,119.604,-15.2389,-54.2315,119.604
-45.2389,-54.2315,149.604,-75.2389,-54.2315,149.604
-45.2389,-54.2315,149.604,-45.2389,-84.2315,149.604
-45.2389,-54.2315,149.604,-45.2389,-54.2315,119.604
-45.2389,-54.2315,149.604,-45.2389,-54.2315,179.604
-45.2389,-54.2315,149.604,-45.2389,-24.2315,149.604
-45.2389,-54.2315,149.604,-15.2389,-54.2315,149.604
-45.2389,-54.2315,179.604,-75.2389,-54.2315,179.604
-45.2389,-54.2315,179.604,-45.2389,-84.2315,179.604
-45.2389,-54.2315,179.604,-45.2389,-54.2315,149.604
-45.2389,-54.2315,179.604,-45.2389,-54.2315,209.604
-45.2389,-54.2315,179.604,-45.2389,-24.2315,179.604
-45.2389,-54.2315,179.604,-15.2389,-54.2315,179.604
-45.2389,-54.2315,209.604,-75.2389,-54.2315,209.604
-45.2389,-54.2315,209.604,-45.2389,-84.2315,209.604
-45.2389,-54.2315,209.604,-45.2389,-54.2315,179.604
-45.2389,-54.2315,209.604,-45.2389,-24.2315,209.604
-45.2389,-54.2315,209.604,-15.2389,-54.2315,209.604
-45.2389,-24.2315,-0.396395,-75.2389,-24.2315,-0.396395
-45.2389,-24.2315,-0.396395,-45.2389,-54.2315,-0.396395
-45.2389,-24.2315,-0.396395,-45.2389,-24.2315,29.6036
-45.2389,-24.2315,-0.396395,-45.2389,5.76849,-0.396395
-45.2389,-24.2315,-0.396395,-15.2389,-24.2315,-0.396395
-45.2389,-24.2315,29.6036,-45.2389,-54.2315,29.6036
-45.2389,-24.2315,29.6036,-45.2389,-24.2315,-0.396395
-45.2389,-24.2315,29.6036,-45.2389,-24.2315,59.6036
-45.2389,-24.2315,29.6036,-15.2389,-24.2315,29.6036
-45.2389,-24.2315,59.6036,-45.2389,-54.2315,59.6036
-45.2389,-24.2315,59.6036,-45.2389,-24.2315,29.6036
-45.2389,-24.2315,59.6036,-45.2389,-24.2315,89.6036
-45.2389,-24.2315,59.6036,-15.2389,-24.2315,59.6036
-45.2389,-24.2315,89.6036,-45.2389,-54.2315,89.6036
-45.2389,-24.2315,89.6036,-45.2389,-24.2315,59.6036
-45.2389,-24.2315,89.6036,-45.2389,-24.2315,119.604
-45.2389,-24.2315,89.6036,-15.2389,-24.2315,89.6036
-45.2389,-24.2315,119.604,-45.2389,-54.2315,119.604
-45.2389,-24.2315,119.604,-45.2389,-24.2315,89.6036
-45.2389,-24.2315,119.604,-45.2389,-24.2315,149.604
-45.2389,-24.2315,119.604,-15.2389,-24.2315,119.604
-45.2389,-24.2315,149.604,-75.2389,-24.2315,149.604
-45.2389,-24.2315,149.604,-45.2389,-54.2315,149.604
-45.2389,-24.2315,149.604,-45.2389,-24.2315,119.604
-45.2389,-24.2315,149.604,-45.2389,-24.2315,179.604
-45.2389,-24.2315,149.604,-45.2389,5.76849,149.604
-45.2389,-24.2315,149.604,-15.2389,-24.2315,149.604
-45.2389,-24.2315,179.604,-75.2389,-24.2315,179.604
-45.2389,-24.2315,179.604,-45.2389,-54.2315,179.604
-45.2389,-24.2315,179.604,-45.2389,-24.2315,149.604
-45.2389,-24.2315,179.604,-45.2389,-24.2315,209.604
-45.2389,-24.2315,179.604,-45.2389,5.76849,179.604
-45.2389,-24.2315,179.604,-15.2389,-24.2315,179.604
-45.2389,-24.2315,209.604,-75.2389,-24.2315,209.604
-45.2389,-24.2315,209.604,-45.2389,-54.2315,209.604
-45.2389,-24.2315,209.604,-45.2389,-24.2315,179.604
-45.2389,-24.2315,209.604,-45.2389,5.76849,209.604
-45.2389,-24.2315,209.604,-15.2389,-24.2315,209.604
-45.2389,5.76849,-0.396395,-75.2389,5.76849,-0.396395
-45.2389,5.76849,-0.396395,-45.2389,-24.2315,-0.396395
-45.2389,5.76849,-0.396395,-45.2389,35.7685,-0.396395
-45.2389,5.76849,-0.396395,-15.2389,5.76849,-0.396395
-45.2389,5.76849,149.604,-75.2389,5.76849,149.604
-45.2389,5.76849,149.604,-45.2389,-24.2315,149.604
-45.2389,5.76849,149.604,-45.2389,5.76849,179.604
-45.2389,5.76849,149.604,-45.2389,35.7685,149.604
-45.2389,5.76849,149.604,-15.2389,5.76849,149.604
-45.2389,5.76849,179.604,-75.2389,5.76849,179.604
-45.2389,5.76849,179.604,-45.2389,-24.2315,179.604
-45.2389,5.76849,179.604,-45.2389,5.76849,149.604
-45.2389,5.76849,179.604,-45.2389,5.76849,209.604
-45.2389,5.76849,179.604,-45.2389,35.7685,179.604
-45.2389,5.76849,179.604,-15.2389,5.76849,179.604
-45.2389,5.76849,209.604,-75.2389,5.76849,209.604
-45.2389,5.76849,209.604,-45.2389,-24.2315,209.604
-45.2389,5.76849,209.604,-45.2389,5.76849,179.604
-45.2389,5.76849,209.604,-45.2389,35.7685,209.604
-45.2389,5.76849,209.604,-15.2389,5.76849,209.604
-45.2389,35.7685,-0.396395,-75.2389,35.7685,-0.396395
-45.2389,35.7685,-0.396395,-45.2389,5.76849,-0.396395
-45.2389,35.7685,-0.396395,-45.2389,35.7685,29.6036
-45.2389,35.7685,-0.396395,-45.2389,65.7685,-0.396395
-45.2389,35.7685,-0.396395,-15.2389,35.7685,-0.396395
-45.2389,35.7685,29.6036,-75.2389,35.7685,29.6036
-45.2389,35.7685,29.6036,-45.2389,35.7685,-0.396395
-45.2389,35.7685,29.6036,-45.2389,35.7685,59.6036
-45.2389,35.7685,59.6036,-75.2389,35.7685,59.6036
-45.2389,35.7685,59.6036,-45.2389,35.7685,29.6036
-45.2389,35.7685,59.6036,-45.2389,35.7685,89.6036
-45.2389,35.7685,89.6036,-75.2389,35.7685,89.6036
-45.2389,35.7685,89.6036,-45.2389,35.7685,59.6036
-45.2389,35.7685,89.6036,-45.2389,35.7685,119.604
-45.2389,35.7685,89.6036,-45.2389,65.7685,89.6036
-45.2389,35.7685,89.6036,-15.2389,35.7685,89.6036
-45.2389,35.7685,119.604,-75.2389,35.7685,119.604
-45.2389,35.7685,119.604,-45.2389,35.7685,89.6036
-45.2389,35.7685,119.604,-45.2389,35.7685,149.604
-45.2389,35.7685,119.604,-45.2389,65.7685,119.604
-45.2389,35.7685,119.604,-15.2389,35.7685,119.604
-45.2389,35.7685,149.604,-75.2389,35.7685,149.604
-45.2389,35.7685,149.604,-45.2389,5.76849,149.604
-45.2389,35.7685,149.604,-45.2389,35.7685,119.604
-45.2389,35.7685,149.604,-45.2389,35.7685,179.604
-45.2389,35.7685,149.604,-45.2389,65.7685,149.604
-45.2389,35.7685,149.604,-15.2389,35.7685,149.604
-45.2389,35.7685,179.604,-75.2389,35.7685,179.604
-45.2389,35.7685,179.604,-45.2389,5.76849,179.604
-45.2389,35.7685,179.604,-45.2389,35.7685,149.604
-45.2389,35.7685,179.604,-45.2389,35.7685,209.604
-45.2389,35.7685,179.604,-45.2389,65.7685,179.604
-45.2389,35.7685,179.604,-15.2389,35.7685,179.604
-45.2389,35.7685,209.604,-75.2389,35.7685,209.604
-45.2389,35.7685,209.604,-45.2389,5.76849,209.604
-45.2389,35.7685,209.604,-45.2389,35.7685,179.604
-45.2389,35.7685,209.604,-45.2389,65.7685,209.604
-45.2389,35.7685,209.604,-15.2389,35.7685,209.604
-45.2389,65.7685,-0.396395,-75.2389,65.7685,-0.396395
-45.2389,65.7685,-0.396395,-45.2389,35.7685,-0.396395
-45.2389,65.7685,-0.396395,-45.2389,95.7685,-0.396395
-45.2389,65.7685,-0.396395,-15.2389,65.7685,-0.396395
-45.2389,65.7685,89.6036,-75.2389,65.7685,89.6036
-45.2389,65.7685,89.6036,-45.2389,35.7685,89.6036
-45.2389,65.7685,89.6036,-45.2389,65.7685,119.604
-45.2389,65.7685,89.6036,-45.2389,95.7685,89.6036
-45.2389,65.7685,89.6036,-15.2389,65.7685,89.6036
-45.2389,65.7685,119.604,-75.2389,65.7685,119.604
-45.2389,65.7685,119.604,-45.2389,35.7685,119.604
-45.2389,65.7685,119.604,-45.2389,65.7685,89.6036
-45.2389,65.7685,119.604,-45.2389,65.7685,149.604
-45.2389,65.7685,119.604,-45.2389,95.7685,119.604
-45.2389,65.7685,119.604,-15.2389,65.7685,119.604
-45.2389,65.7685,149.604,-75.2389,65.7685,149.604
-45.2389,65.7685,149.604,-45.2389,35.7685,149.604
-45.2389,65.7685,149.604,-45.2389,65.7685,119.604
-45.2389,65.7685,149.604,-45.2389,65.7685,179.604
-45.2389,65.7685,149.604,-45.2389,95.7685,149.604
-45.2389,65.7685,149.604,-15.2389,65.7685,149.604
-45.2389,65.7685,179.604,-75.2389,65.7685,179.604
-45.2389,65.7685,179.604,-45.2389,35.7685,179.604
-45.2389,65.7685,179.604,-45.2389,65.7685,149.604
-45.2389,65.7685,179.604,-45.2389,65.7685,209.604
-45.2389,65.7685,179.604,-45.2389,95.7685,179.604
-45.2389,65.7685,179.604,-15.2389,65.7685,179.604
-45.2389,65.7685,209.604,-75.2389,65.7685,209.604
-45.2389,65.7685,209.604,-45.2389,35.7685,209.604
-45.2389,65.7685,209.604,-45.2389,65.7685,179.604
-45.2389,65.7685,209.604,-45.2389,95.7685,209.604
-45.2389,65.7685,209.604,-15.2389,65.7685,209.604
-45.2389,95.7685,-0.396395,-75.2389,95.7685,-0.396395
-45.2389,95.7685,-0.396395,-45.2389,65.7685,-0.396395
-45.2389,95.7685,-0.396395,-45.2389,95.7685,29.6036
-45.2389,95.7685,-0.396395,-45.2389,125.768,-0.396395
-45.2389,95.7685,-0.396395,-15.2389,95.7685,-0.396395
-45.2389,95.7685,29.6036,-75.2389,95.7685,29.6036
-45.2389,95.7685,29.6036,-45.2389,95.7685,-0.396395
-45.2389,95.7685,29.6036,-45.2389,95.7685,59.6036
-45.2389,95.7685,29.6036,-15.2389,95.7685,29.6036
-45.2389,95.7685,59.6036,-75.2389,95.7685,59.6036
-45.2389,95.7685,59.6036,-45.2389,95.7685,29.6036
-45.2389,95.7685,59.6036,-45.2389,95.7685,89.6036
-45.2389,95.7685,59.6036,-15.2389,95.7685,59.6036
-45.2389,95.7685,89.6036,-75.2389,95.7685,89.6036
-45.2389,95.7685,89.6036,-45.2389,65.7685,89.6036
-45.2389,95.7685,89.6036,-45.2389,95.7685,59.6036
-45.2389,95.7685,89.6036,-45.2389,95.7685,119.604
-45.2389,95.7685,89.6036,-45.2389,125.768,89.6036
-45.2389,95.7685,89.6036,-15.2389,95.7685,89.6036
-45.2389,95.7685,119.604,-75.2389,95.7685,119.604
-45.2389,95.7685,119.604,-45.2389,65.7685,119.604
-45.2389,95.7685,119.604,-45.2389,95.7685,89.6036
-45.2389,95.7685,119.604,-45.2389,95.7685,149.604
-45.2389,95.7685,119.604,-45.2389,125.768,119.604
-45.2389,95.7685,119.604,-15.2389,95.7685,119.604
-45.2389,95.7685,149.604,-75.2389,95.7685,149.604
-45.2389,95.7685,149.604,-45.2389,65.7685,149.604
-45.2389,95.7685,149.604,-45.2389,95.7685,119.604
-45.2389,95.7685,149.604,-45.2389,95.7685,179.604
-45.2389,95.7685,149.604,-45.2389,125.768,149.604
-45.2389,95.7685,149.604,-15.2389,95.7685,149.604
-45.2389,95.7685,179.604,-75.2389,95.7685,179.604
-45.2389,95.7685,179.604,-45.2389,65.7685,179.604
-45.2389,95.7685,179.604,-45.2389,95.7685,149.604
-45.2389,95.7685,179.604,-45.2389,95.7685,209.604
-45.2389,95.7685,179.604,-45.2389,125.768,179.604
-45.2389,95.7685,179.604,-15.2389,95.7685,179.604
-45.2389,95.7685,209.604,-75.2389,95.7685,209.604
-45.2389,95.7685,209.604,-45.2389,65.7685,209.604
-45.2389,95.7685,209.604,-45.2389,95.7685,179.604
-45.2389,95.7685,209.604,-45.2389,125.768,209.604
-45.2389,95.7685,209.604,-15.2389,95.7685,209.604
-45.2389,125.768,-0.396395,-75.2389,125.768,-0.396395
-45.2389,125.768,-0.396395,-45.2389,95.7685,-0.396395
-45.2389,125.768,-0.396395,-45.2389,155.768,-0.396395
-45.2389,125.768,-0.396395,-15.2389,125.768,-0.396395
-45.2389,125.768,89.6036,-75.2389,125.768,89.6036
-45.2389,125.768,89.6036,-45.2389,95.7685,89.6036
-45.2389,125.768,89.6036,-45.2389,125.768,119.604
-45.2389,125.768,119.604,-75.2389,125.768,119.604
-45.2389,125.768,119.604,-45.2389,95.7685,119.604
-45.2389,125.768,119.604,-45.2389,125.768,89.6036
-45.2389,125.768,119.604,-45.2389,125.768,149.604
-45.2389,125.768,119.604,-45.2389,155.768,119.604
-45.2389,125.768,119.604,-15.2389,125.768,119.604
-45.2389,125.768,149.604,-75.2389,125.768,149.604
-45.2389,125.768,149.604,-45.2389,95.7685,149.604
-45.2389,125.768,149.604,-45.2389,125.768,119.604
-45.2389,125.768,149.604,-45.2389,125.768,179.604
-45.2389,125.768,149.604,-45.2389,155.768,149.604
-45.2389,125.768,149.604,-15.2389,125.768,149.604
-45.2389,125.768,179.604,-75.2389,125.768,179.604
-45.2389,125.768,179.604,-45.2389,95.7685,179.604
-45.2389,125.768,179.604,-45.2389,125.768,149.604
-45.2389,125.768,179.604,-45.2389,125.768,209.604
-45.2389,125.768,179.604,-45.2389,155.768,179.604
-45.2389,125.768,179.604,-15.2389,125.768,179.604
-45.2389,125.768,209.604,-75.2389,125.768,209.604
-45.2389,125.768,209.604,-45.2389,95.7685,209.604
-45.2389,125.768,209.604,-45.2389,125.768,179.604
-45.2389,125.768,209.604,-45.2389,155.768,209.604
-45.2389,125.768,209.604,-15.2389,125.768,209.604
-45.2389,155.768,-0.396395,-75.2389,155.768,-0.396395
-45.2389,155.768,-0.396395,-45.2389,125.768,-0.396395
-45.2389,155.768,-0.396395,-45.2389,185.768,-0.396395
-45.2389,155.768,-0.396395,-15.2389,155.768,-0.396395
-45.2389,155.768,119.604,-75.2389,155.768,119.604
-45.2389,155.768,119.604,-45.2389,125.768,119.604
-45.2389,155.768,119.604,-45.2389,155.768,149.604
-45.2389,155.768,119.604,-15.2389,155.768,119.604
-45.2389,155.768,149.604,-75.2389,155.768,149.604
-45.2389,155.768,149.604,-45.2389,125.768,149.604
-45.2389,155.768,149.604,-45.2389,155.768,119.604
-45.2389,155.768,149.604,-45.2389,155.768,179.604
-45.2389,155.768,149.604,-15.2389,155.768,149.604
-45.2389,155.768,179.604,-75.2389,155.768,179.604
-45.2389,155.768,179.604,-45.2389,125.768,179.604
-45.2389,155.768,179.604,-45.2389,155.768,149.604
-45.2389,155.768,179.604,-45.2389,155.768,209.604
-45.2389,155.768,179.604,-45.2389,185.768,179.604
-45.2389,155.768,179.604,-15.2389,155.768,179.604
-45.2389,155.768,209.604,-75.2389,155.768,209.604
-45.2389,155.768,209.604,-45.2389,125.768,209.604
-45.2389,155.768,209.604,-45.2389,155.768,179.604
-45.2389,155.768,209.604,-45.2389,185.768,209.604
-45.2389,155.768,209.604,-15.2389,155.768,209.604
-45.2389,185.768,-0.396395,-75.2389,185.768,-0.396395
-45.2389,185.768,-0.396395,-45.2389,155.768,-0.396395
-45.2389,185.768,-0.396395,-45.2389,215.768,-0.396395
-45.2389,185.768,-0.396395,-15.2389,185.768,-0.396395
-45.2389,185.768,179.604,-75.2389,185.768,179.604
-45.2389,185.768,179.604,-45.2389,155.768,179.604
-45.2389,185.768,179.604,-45.2389,185.768,209.604
-45.2389,185.768,179.604,-45.2389,215.768,179.604
-45.2389,185.768,179.604,-15.2389,185.768,179.604
-45.2389,185.768,209.604,-75.2389,185.768,209.604
-45.2389,185.768,209.604,-45.2389,155.768,209.604
-45.2389,185.768,209.604,-45.2389,185.768,179.604
-45.2389,185.768,209.604,-45.2389,215.768,209.604
-45.2389,185.768,209.604,-15.2389,185.768,209.604
